,Bus_Route_Name,Bus_Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Available
3745,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 183551,Express Non AC Seater 2+3,0 days 11:55:00,04h 05m,0 days 16:00:00,3.8,211.00,42
3746,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193665,Express Non AC Seater 2+3,0 days 12:10:00,04h 20m,0 days 16:30:00,3.8,211.00,42
3747,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 168078,Express Non AC Seater 2+3,0 days 12:15:00,04h 10m,0 days 16:25:00,3.8,211.00,42
3748,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 186250,Super Luxury Volvo AC Seater Pushback 2+2,0 days 12:15:00,03h 15m,0 days 15:30:00,4.3,424.00,22
3749,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 163465,Express Non AC Seater 2+3,0 days 12:25:00,04h 20m,0 days 16:45:00,3.8,211.00,42
3750,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 180151,Express Non AC Seater 2+3,0 days 12:30:00,04h 15m,0 days 16:45:00,3.8,211.00,42
3751,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 168079,Express Non AC Seater 2+3,0 days 12:50:00,04h 05m,0 days 16:55:00,3.8,211.00,42
3752,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 160781,Super Luxury Volvo AC Seater Pushback 2+2,0 days 13:00:00,03h 15m,0 days 16:15:00,3.7,424.00,34
3753,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 174461,Express Non AC Seater 2+3,0 days 13:05:00,03h 55m,0 days 17:00:00,3.8,211.00,42
3754,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193240,Semi Deluxe Non AC Seater 2+2,0 days 13:15:00,04h 15m,0 days 17:30:00,3.8,230.00,35
3755,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 191169,NON AC Seater / Sleeper 2+1,0 days 13:22:00,04h 23m,0 days 17:45:00,3.8,282.00,37
3756,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 179320,Express Non AC Seater 2+3,0 days 13:25:00,03h 50m,0 days 17:15:00,3.8,211.00,42
3757,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 168673,Express Non AC Seater 2+3,0 days 13:25:00,04h 05m,0 days 17:30:00,3.8,211.00,42
3758,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 156276,Express Non AC Seater 2+3,0 days 14:20:00,05h 00m,0 days 19:20:00,3.8,211.00,42
3759,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 182944,Express Non AC Seater 2+3,0 days 14:40:00,04h 20m,0 days 19:00:00,3.8,211.00,42
3760,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 187798,Super Luxury Volvo AC Seater Pushback 2+2,0 days 14:55:00,03h 20m,0 days 18:15:00,3.8,424.00,34
3761,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193130,Express Non AC Seater 2+3,0 days 15:22:00,03h 38m,0 days 19:00:00,3.8,211.00,42
3762,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193213,Express Non AC Seater 2+3,0 days 15:25:00,03h 05m,0 days 18:30:00,3.8,211.00,42
3763,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190588,Express Non AC Seater 2+3,0 days 15:25:00,04h 15m,0 days 19:40:00,3.8,211.00,42
3764,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190537,Express Non AC Seater 2+3,0 days 15:40:00,04h 00m,0 days 19:40:00,3.8,211.00,42
3765,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 180708,Express Non AC Seater 2+3,0 days 15:45:00,04h 45m,0 days 20:30:00,3.8,211.00,42
3766,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 157455,Super Luxury Volvo AC Seater Pushback 2+2,0 days 16:00:00,03h 15m,0 days 19:15:00,3.2,424.00,37
3767,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193666,Express Non AC Seater 2+3,0 days 16:25:00,04h 25m,0 days 20:50:00,3.8,211.00,42
3768,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 157466,Express Non AC Seater 2+3,0 days 16:40:00,05h 05m,0 days 21:45:00,3.8,211.00,42
3769,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 191240,NON AC Seater / Sleeper 2+1,0 days 16:50:00,04h 05m,0 days 20:55:00,3.8,282.00,37
3770,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193186,Express Non AC Seater 2+3,0 days 17:00:00,04h 30m,0 days 21:30:00,3.8,211.00,42
3771,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 169915,Express Non AC Seater 2+3,0 days 17:30:00,04h 00m,0 days 21:30:00,3.8,211.00,42
3772,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190595,Express Non AC Seater 2+3,0 days 17:35:00,04h 25m,0 days 22:00:00,3.8,211.00,42
3773,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,0 days 17:45:00,03h 15m,0 days 21:00:00,4.6,424.00,37
3774,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 188046,Express Non AC Seater 2+3,0 days 17:45:00,03h 45m,0 days 21:30:00,3.8,211.00,42
3775,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 173326,Express Non AC Seater 2+3,0 days 17:50:00,03h 55m,0 days 21:45:00,3.8,211.00,42
3776,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 167049,Express Non AC Seater 2+3,0 days 17:55:00,03h 55m,0 days 21:50:00,3.8,211.00,42
3777,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 180722,Express Non AC Seater 2+3,0 days 18:05:00,05h 10m,0 days 23:15:00,3.8,211.00,42
3778,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 169078,NON AC Seater / Sleeper 2+1,0 days 18:15:00,04h 30m,0 days 22:45:00,3.8,282.00,37
3779,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 191108,NON AC Seater / Sleeper 2+1,0 days 18:35:00,04h 55m,0 days 23:30:00,3.8,282.00,37
3780,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 178737,Express Non AC Seater 2+3,0 days 18:55:00,04h 05m,0 days 23:00:00,3.8,211.00,42
3781,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 175650,Super Luxury Volvo AC Seater Pushback 2+2,0 days 19:30:00,03h 30m,0 days 23:00:00,3.8,424.00,37
3782,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 188804,Express Non AC Seater 2+3,0 days 20:00:00,03h 45m,0 days 23:45:00,3.8,211.00,42
3783,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,0 days 20:30:00,03h 15m,0 days 23:45:00,4.5,424.00,37
3784,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190584,Express Non AC Seater 2+3,0 days 20:50:00,04h 20m,0 days 01:10:00,3.8,211.00,42
3785,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 172923,Express Non AC Seater 2+3,0 days 21:15:00,04h 15m,0 days 01:30:00,3.8,211.00,42
3786,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190951,Express Non AC Seater 2+3,0 days 21:20:00,04h 10m,0 days 01:30:00,3.8,211.00,42
3787,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 163969,Express Non AC Seater 2+3,0 days 22:30:00,03h 45m,0 days 02:15:00,3.8,211.00,42
3788,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 187140,NON AC Seater / Sleeper 2+1,0 days 22:30:00,04h 30m,0 days 03:00:00,3.8,282.00,37
3789,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,0 days 22:45:00,03h 30m,0 days 02:15:00,4.4,424.00,33
3790,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 191156,NON AC Seater / Sleeper 2+1,0 days 22:45:00,04h 15m,0 days 03:00:00,3.8,282.00,37
3791,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 183580,Semi Deluxe Non AC Seater 2+2,0 days 23:35:00,03h 40m,0 days 03:15:00,3.8,230.00,35
3792,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 192277,Semi Deluxe Non AC Seater 2+2,0 days 23:55:00,04h 05m,0 days 04:00:00,3.8,230.00,35
3793,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,0 days 11:25:00,03h 20m,0 days 14:45:00,3.3,300.00,38
3794,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,V k jain travels,NON A/C Seater/ Sleeper (2+1),0 days 12:35:00,04h 26m,0 days 17:01:00,3.0,300.00,24
3795,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,0 days 14:40:00,03h 50m,0 days 18:30:00,3.5,300.00,36
3796,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,A/C Seater / Sleeper (2+1),0 days 17:20:00,03h 25m,0 days 20:45:00,3.5,300.00,39
3797,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,0 days 17:36:00,03h 49m,0 days 21:25:00,3.5,400.00,42
3798,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,AC Sleeper (2+1),0 days 18:15:00,04h 00m,0 days 22:15:00,3.5,500.00,32
3799,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,0 days 19:30:00,03h 30m,0 days 23:00:00,3.5,350.00,42
3800,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),0 days 21:20:00,02h 39m,0 days 23:59:00,3.5,500.00,38
3801,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater/ Sleeper (2+1),0 days 21:45:00,03h 30m,0 days 01:15:00,3.5,300.00,42
3802,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Dashmesh Travels,A/C Seater / Sleeper (2+1),0 days 21:45:00,03h 30m,0 days 01:15:00,3.5,600.00,35
3803,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 188347,Super Luxury Volvo AC Seater Pushback 2+2,0 days 11:30:00,05h 00m,0 days 16:30:00,4.4,602.00,30
3804,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 190115,Express Non AC Seater 2+3,0 days 12:00:00,07h 30m,0 days 19:30:00,4.3,294.00,42
3805,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 169076,Express Non AC Seater 2+3,0 days 12:10:00,11h 50m,0 days 00:00:00,4.3,299.00,42
3806,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 184043,Express Non AC Seater 2+3,0 days 12:45:00,06h 15m,0 days 19:00:00,4.3,299.00,40
3807,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 183203,Express Non AC Seater 2+3,0 days 13:30:00,06h 00m,0 days 19:30:00,2.9,299.00,42
3808,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 183141,Express Non AC Seater 2+3,0 days 14:35:00,06h 25m,0 days 21:00:00,1.2,294.00,42
3809,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 192831,Express Non AC Seater 2+3,0 days 15:00:00,06h 00m,0 days 21:00:00,4.3,285.00,40
3810,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 157454,Super Luxury Volvo AC Seater Pushback 2+2,0 days 16:00:00,05h 00m,0 days 21:00:00,4.4,602.00,19
3811,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 193271,Express Non AC Seater 2+3,0 days 19:30:00,06h 30m,0 days 02:00:00,4.3,294.00,42
3812,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 189622,Express Non AC Seater 2+3,0 days 22:00:00,07h 00m,0 days 05:00:00,3.5,294.00,40
3813,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),0 days 17:00:00,04h 30m,0 days 21:30:00,4.4,550.00,19
3814,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),0 days 17:10:00,04h 45m,0 days 21:55:00,4.3,475.00,51
3815,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),0 days 12:50:00,04h 30m,0 days 17:20:00,4.2,550.00,5
3816,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),0 days 22:00:00,06h 30m,0 days 04:30:00,3.9,457.00,28
3817,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),0 days 21:30:00,07h 00m,0 days 04:30:00,3.7,460.00,37
3818,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),0 days 13:45:00,06h 00m,0 days 19:45:00,3.7,500.00,35
3819,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,0 days 22:00:00,06h 00m,0 days 04:00:00,3.6,350.00,45
3820,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Rishabh Travels Milan,A/C Seater / Sleeper (2+1),0 days 21:00:00,05h 15m,0 days 02:15:00,3.9,667.00,25
3821,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain Parshwanath Travels,A/C Seater / Sleeper (2+1),0 days 22:31:00,06h 27m,0 days 04:58:00,2.0,354.29,36
3822,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,NON A/C Seater/ Sleeper (2+1),0 days 23:30:00,06h 30m,0 days 06:00:00,2.2,360.00,45
3823,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,0 days 22:15:00,06h 15m,0 days 04:30:00,2.8,360.00,33
3824,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ravi Travels,Non A/C Seater / Sleeper (2+1),0 days 23:00:00,06h 45m,0 days 05:45:00,2.5,400.00,43
3825,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shrinath travel agency,AC Sleeper (2+1),0 days 22:00:00,05h 30m,0 days 03:30:00,1.7,600.00,28
3826,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),0 days 23:00:00,06h 30m,0 days 05:30:00,1.8,460.00,32
3827,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Kalpana Travels,NON AC Seater / Sleeper 2+1,0 days 22:00:00,06h 54m,0 days 04:54:00,3.7,300.00,35
3828,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain Parshwanath Travels,A/C Seater / Sleeper (2+1),0 days 11:10:00,06h 00m,0 days 17:10:00,3.4,440.00,26
3829,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,0 days 22:30:00,06h 00m,0 days 04:30:00,2.0,350.00,34
3830,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ravi Travels,Non A/C Seater / Sleeper (2+1),0 days 21:30:00,06h 45m,0 days 04:15:00,2.5,400.00,30
3831,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),0 days 17:45:00,06h 00m,0 days 23:45:00,3.5,500.00,28
3832,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Kamlesh Travels,A/C Seater / Sleeper (2+1),0 days 21:00:00,05h 45m,0 days 02:45:00,3.0,700.00,43
3833,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 186237,Super Luxury Volvo AC Seater Pushback 2+2,0 days 10:30:00,06h 15m,0 days 16:45:00,4.3,740.00,18
3834,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 193584,Express Non AC Seater 2+3,0 days 10:50:00,07h 10m,0 days 18:00:00,3.7,363.00,42
3835,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 183071,Express Non AC Seater 2+3,0 days 11:11:00,07h 39m,0 days 18:50:00,3.7,363.00,42
3836,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 193243,Semi Deluxe Non AC Seater 2+2,0 days 11:45:00,12h 15m,0 days 00:00:00,3.7,396.00,35
3837,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 156586,Super Luxury Volvo AC Seater Pushback 2+2,0 days 12:30:00,06h 15m,0 days 18:45:00,3.2,740.00,32
3838,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 192563,Semi Deluxe Non AC Seater 2+2,0 days 13:20:00,07h 40m,0 days 21:00:00,3.7,396.00,35
3839,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 185137,Super Luxury Volvo AC Seater Pushback 2+2,0 days 13:30:00,06h 15m,0 days 19:45:00,3.2,740.00,29
3840,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 143156,Super Luxury Volvo AC Seater Pushback 2+2,0 days 14:30:00,06h 15m,0 days 20:45:00,2.9,740.00,34
3841,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 168081,Express Non AC Seater 2+3,0 days 14:30:00,07h 45m,0 days 22:15:00,3.7,363.00,42
3842,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163509,Express Non AC Seater 2+3,0 days 15:05:00,07h 25m,0 days 22:30:00,3.7,363.00,42
3843,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 188525,Super Luxury Volvo AC Seater Pushback 2+2,0 days 16:30:00,06h 15m,0 days 22:45:00,3.2,740.00,31
3844,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 169316,Express Non AC Seater 2+3,0 days 17:20:00,06h 55m,0 days 00:15:00,3.7,363.00,42
3845,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163512,Express Non AC Seater 2+3,0 days 18:00:00,07h 30m,0 days 01:30:00,3.7,363.00,42
3846,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 193597,Express Non AC Seater 2+3,0 days 19:05:00,07h 10m,0 days 02:15:00,3.7,363.00,42
3847,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 189582,NON AC Seater / Sleeper 2+1,0 days 20:01:00,07h 29m,0 days 03:30:00,3.7,448.00,36
3848,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 190961,NON AC Seater / Sleeper 2+1,0 days 20:40:00,08h 00m,0 days 04:40:00,3.7,448.00,34
3849,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163517,Express Non AC Seater 2+3,0 days 21:05:00,07h 55m,0 days 05:00:00,3.7,356.00,42
3850,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,0 days 22:31:00,06h 14m,0 days 04:45:00,4.4,740.00,36
3851,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 187138,NON AC Seater / Sleeper 2+1,0 days 23:20:00,07h 10m,0 days 06:30:00,3.2,448.00,36
3852,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,0 days 23:59:00,06h 16m,0 days 06:15:00,4.1,740.00,37
3853,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),0 days 22:30:00,06h 35m,0 days 05:05:00,4.5,450.00,35
3854,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gajraj Travels,A/C Sleeper (2+1),0 days 22:15:00,07h 20m,0 days 05:35:00,4.5,600.00,26
3855,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),0 days 22:30:00,07h 00m,0 days 05:30:00,4.3,500.00,33
3856,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),0 days 22:00:00,07h 00m,0 days 05:00:00,4.1,450.00,37
3857,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,0 days 21:45:00,07h 15m,0 days 05:00:00,4.0,350.00,35
3858,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),0 days 22:30:00,07h 00m,0 days 05:30:00,3.8,429.00,29
3859,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),0 days 23:25:00,06h 45m,0 days 06:10:00,3.7,500.00,23
3860,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),0 days 21:00:00,07h 00m,0 days 04:00:00,4.0,429.00,36
3861,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shree Paras Travels,NON AC Seater / Sleeper 2+1,0 days 21:00:00,08h 30m,0 days 05:30:00,4.1,350.00,36
3862,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,NON AC Seater/ Sleeper (2+1),0 days 23:15:00,07h 15m,0 days 06:30:00,2.9,400.00,34
3863,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain Shiv Shankar Travels,A/C Seater/Sleeper (2+1),0 days 13:30:00,07h 15m,0 days 20:45:00,2.7,600.00,33
